Student_ID,Student_Name,Gender,Class,Section,Subject,Attendance_Percentage,Study_Hours_Per_Week,Sleep_Hours_Per_Day,Parental_Support,Internet_Access,Extracurricular_Activities,Internal_Marks,Assignment_Score,Final_Exam_Marks,Total_Marks,Grade,Result,Performance_Category
2082,Student_1082,Male,TY,C,Physics,68.4,22.0,7.8,High,No,No,18.9,4.2,47.1,70.1,B+,Pass,Good
2082,Student_1082,Male,TY,C,Chemistry,68.4,22.0,7.8,High,No,No,22.2,7.6,51.1,80.9,A,Pass,Excellent
2082,Student_1082,Male,TY,C,English,68.4,22.0,7.8,High,No,No,22.4,7.5,49.4,79.3,B+,Pass,Good
2082,Student_1082,Male,TY,C,Computer Science,68.4,22.0,7.8,High,No,No,16.3,9.3,53.5,79.0,B+,Pass,Good
2083,Student_1083,Male,FY,A,Mathematics,75.6,25.2,7.3,High,No,Yes,16.6,7.4,60.0,84.0,A,Pass,Excellent
2083,Student_1083,Male,FY,A,Physics,75.6,25.2,7.3,High,No,Yes,19.7,10.0,37.3,67.0,B,Pass,Good
2083,Student_1083,Male,FY,A,Chemistry,75.6,25.2,7.3,High,No,Yes,20.8,7.3,59.2,87.2,A,Pass,Excellent
2083,Student_1083,Male,FY,A,English,75.6,25.2,7.3,High,No,Yes,30.0,9.2,31.7,70.9,B+,Pass,Good
2083,Student_1083,Male,FY,A,Computer Science,75.6,25.2,7.3,High,No,Yes,25.2,8.7,57.8,91.8,A+,Pass,Excellent
2084,Student_1084,Female,SY,A,Mathematics,58.6,11.1,6.1,Medium,Yes,Yes,21.1,3.7,25.3,50.1,C,Pass,Average
2084,Student_1084,Female,SY,A,Physics,58.6,11.1,6.1,Medium,Yes,Yes,12.5,10.0,34.0,56.5,C,Pass,Average
2084,Student_1084,Female,SY,A,Chemistry,58.6,11.1,6.1,Medium,Yes,Yes,22.3,8.7,21.1,52.2,C,Pass,Average
2084,Student_1084,Female,SY,A,English,58.6,11.1,6.1,Medium,Yes,Yes,19.3,8.7,60.0,88.0,A,Pass,Excellent
2084,Student_1084,Female,SY,A,Computer Science,58.6,11.1,6.1,Medium,Yes,Yes,23.9,5.0,51.8,80.7,A,Pass,Excellent
2085,Student_1085,Female,TY,A,Mathematics,89.2,26.3,4.9,High,Yes,No,16.2,10.0,37.7,63.9,B,Pass,Average
2085,Student_1085,Female,TY,A,Physics,89.2,26.3,4.9,High,Yes,No,19.9,10.0,58.2,88.0,A,Pass,Excellent
2085,Student_1085,Female,TY,A,Chemistry,89.2,26.3,4.9,High,Yes,No,19.5,8.9,51.9,80.3,A,Pass,Excellent
2085,Student_1085,Female,TY,A,English,89.2,26.3,4.9,High,Yes,No,30.0,9.5,57.2,96.6,A+,Pass,Excellent
2085,Student_1085,Female,TY,A,Computer Science,89.2,26.3,4.9,High,Yes,No,25.6,5.8,60.0,91.4,A+,Pass,Excellent
2086,Student_1086,Male,TY,C,Mathematics,80.6,8.5,5.1,Medium,Yes,Yes,15.8,6.3,40.1,62.2,B,Pass,Average
2086,Student_1086,Male,TY,C,Physics,80.6,8.5,5.1,Medium,Yes,Yes,14.3,5.5,50.9,70.8,B+,Pass,Good
2086,Student_1086,Male,TY,C,Chemistry,80.6,8.5,5.1,Medium,Yes,Yes,11.6,10.0,43.1,64.7,B,Pass,Average
2086,Student_1086,Male,TY,C,English,80.6,8.5,5.1,Medium,Yes,Yes,18.5,6.1,49.8,74.4,B+,Pass,Good
2086,Student_1086,Male,TY,C,Computer Science,80.6,8.5,5.1,Medium,Yes,Yes,19.0,8.6,35.5,63.1,B,Pass,Average
2087,Student_1087,Female,SY,A,Mathematics,81.7,23.7,4.6,Low,Yes,No,19.7,5.8,60.0,85.4,A,Pass,Excellent
2087,Student_1087,Female,SY,A,Physics,81.7,23.7,4.6,Low,Yes,No,23.6,8.6,45.3,77.5,B+,Pass,Good
2087,Student_1087,Female,SY,A,Chemistry,81.7,23.7,4.6,Low,Yes,No,18.7,6.7,37.8,63.2,B,Pass,Average
2087,Student_1087,Female,SY,A,English,81.7,23.7,4.6,Low,Yes,No,24.5,4.2,60.0,88.7,A,Pass,Excellent
2087,Student_1087,Female,SY,A,Computer Science,81.7,23.7,4.6,Low,Yes,No,22.8,10.0,55.3,88.1,A,Pass,Excellent
2088,Student_1088,Male,FY,A,Mathematics,83.9,10.8,7.5,Low,Yes,Yes,19.1,5.7,39.0,63.8,B,Pass,Average
2088,Student_1088,Male,FY,A,Physics,83.9,10.8,7.5,Low,Yes,Yes,14.0,10.0,42.5,66.5,B,Pass,Good
2088,Student_1088,Male,FY,A,Chemistry,83.9,10.8,7.5,Low,Yes,Yes,23.1,5.7,56.0,84.8,A,Pass,Excellent
2088,Student_1088,Male,FY,A,English,83.9,10.8,7.5,Low,Yes,Yes,18.3,6.5,40.6,65.3,B,Pass,Good
2088,Student_1088,Male,FY,A,Computer Science,83.9,10.8,7.5,Low,Yes,Yes,22.3,5.0,49.1,76.4,B+,Pass,Good
2089,Student_1089,Female,SY,A,Mathematics,78.9,13.7,6.6,Low,No,No,15.8,4.0,38.4,58.1,C,Pass,Average
2089,Student_1089,Female,SY,A,Physics,78.9,13.7,6.6,Low,No,No,17.0,8.9,37.5,63.4,B,Pass,Average
2089,Student_1089,Female,SY,A,Chemistry,78.9,13.7,6.6,Low,No,No,13.7,2.2,51.5,67.3,B,Pass,Good
2089,Student_1089,Female,SY,A,English,78.9,13.7,6.6,Low,No,No,20.7,7.5,39.5,67.6,B,Pass,Good
2089,Student_1089,Female,SY,A,Computer Science,78.9,13.7,6.6,Low,No,No,17.6,6.4,35.6,59.6,C,Pass,Average
2090,Student_1090,Male,FY,A,Mathematics,72.2,14.1,7.1,High,Yes,No,20.5,8.5,35.3,64.2,B,Pass,Average
2090,Student_1090,Male,FY,A,Physics,72.2,14.1,7.1,High,Yes,No,16.7,1.9,25.8,44.4,D,Pass,Needs Improvement
2090,Student_1090,Male,FY,A,Chemistry,72.2,14.1,7.1,High,Yes,No,16.3,6.9,30.4,53.5,C,Pass,Average
2090,Student_1090,Male,FY,A,English,72.2,14.1,7.1,High,Yes,No,25.4,8.9,37.2,71.5,B+,Pass,Good
2090,Student_1090,Male,FY,A,Computer Science,72.2,14.1,7.1,High,Yes,No,16.4,7.8,58.8,83.1,A,Pass,Excellent
2091,Student_1091,Female,SY,B,Mathematics,91.6,9.7,6.8,Medium,Yes,Yes,22.1,6.9,41.5,70.4,B+,Pass,Good
2091,Student_1091,Female,SY,B,Physics,91.6,9.7,6.8,Medium,Yes,Yes,17.5,9.3,59.8,86.5,A,Pass,Excellent
2091,Student_1091,Female,SY,B,Chemistry,91.6,9.7,6.8,Medium,Yes,Yes,23.7,4.0,40.7,68.3,B,Pass,Good
2091,Student_1091,Female,SY,B,English,91.6,9.7,6.8,Medium,Yes,Yes,12.7,10.0,49.1,71.8,B+,Pass,Good
2091,Student_1091,Female,SY,B,Computer Science,91.6,9.7,6.8,Medium,Yes,Yes,17.4,7.6,60.0,85.0,A,Pass,Excellent
2092,Student_1092,Female,TY,A,Mathematics,79.9,14.4,7.6,Medium,Yes,No,13.5,3.6,43.8,61.0,B,Pass,Average
2092,Student_1092,Female,TY,A,Physics,79.9,14.4,7.6,Medium,Yes,No,16.7,1.2,42.7,60.6,B,Pass,Average
2092,Student_1092,Female,TY,A,Chemistry,79.9,14.4,7.6,Medium,Yes,No,23.1,5.2,40.3,68.7,B,Pass,Good
2092,Student_1092,Female,TY,A,English,79.9,14.4,7.6,Medium,Yes,No,20.4,8.3,28.8,57.5,C,Pass,Average
2092,Student_1092,Female,TY,A,Computer Science,79.9,14.4,7.6,Medium,Yes,No,17.1,5.8,49.6,72.6,B+,Pass,Good
2093,Student_1093,Female,SY,B,Mathematics,76.0,9.9,7.7,Low,Yes,No,9.3,4.9,48.9,63.2,B,Pass,Average
2093,Student_1093,Female,SY,B,Physics,76.0,9.9,7.7,Low,Yes,No,10.3,9.0,47.0,66.2,B,Pass,Good
2093,Student_1093,Female,SY,B,Chemistry,76.0,9.9,7.7,Low,Yes,No,24.0,9.1,51.8,85.0,A,Pass,Excellent
2093,Student_1093,Female,SY,B,English,76.0,9.9,7.7,Low,Yes,No,11.9,9.7,47.0,68.6,B,Pass,Good
2093,Student_1093,Female,SY,B,Computer Science,76.0,9.9,7.7,Low,Yes,No,17.0,3.4,41.9,62.3,B,Pass,Average
2094,Student_1094,Female,TY,A,Mathematics,77.9,7.8,7.0,Medium,Yes,No,23.4,6.9,60.0,90.3,A+,Pass,Excellent
2094,Student_1094,Female,TY,A,Physics,77.9,7.8,7.0,Medium,Yes,No,25.0,9.8,52.1,86.9,A,Pass,Excellent
2094,Student_1094,Female,TY,A,Chemistry,77.9,7.8,7.0,Medium,Yes,No,25.4,2.0,51.9,79.2,B+,Pass,Good
2094,Student_1094,Female,TY,A,English,77.9,7.8,7.0,Medium,Yes,No,29.8,10.0,60.0,99.8,A+,Pass,Excellent
2094,Student_1094,Female,TY,A,Computer Science,77.9,7.8,7.0,Medium,Yes,No,30.0,8.7,53.1,91.8,A+,Pass,Excellent
2095,Student_1095,Male,FY,C,Mathematics,77.6,13.8,7.1,Medium,Yes,Yes,19.0,10.0,35.1,64.0,B,Pass,Average
2095,Student_1095,Male,FY,C,Physics,77.6,13.8,7.1,Medium,Yes,Yes,18.2,4.7,48.7,71.6,B+,Pass,Good
2095,Student_1095,Male,FY,C,Chemistry,77.6,13.8,7.1,Medium,Yes,Yes,24.5,4.8,45.6,74.9,B+,Pass,Good
2095,Student_1095,Male,FY,C,English,77.6,13.8,7.1,Medium,Yes,Yes,8.1,5.8,54.9,68.8,B,Pass,Good
2095,Student_1095,Male,FY,C,Computer Science,77.6,13.8,7.1,Medium,Yes,Yes,17.9,3.3,48.6,69.7,B,Pass,Good
2096,Student_1096,Male,TY,B,Mathematics,75.9,21.9,7.2,High,Yes,Yes,20.8,8.6,54.4,83.8,A,Pass,Excellent
2096,Student_1096,Male,TY,B,Physics,75.9,21.9,7.2,High,Yes,Yes,26.2,8.8,57.8,92.8,A+,Pass,Excellent
2096,Student_1096,Male,TY,B,Chemistry,75.9,21.9,7.2,High,Yes,Yes,21.7,8.6,48.5,78.8,B+,Pass,Good
2096,Student_1096,Male,TY,B,English,75.9,21.9,7.2,High,Yes,Yes,18.9,10.0,51.8,80.7,A,Pass,Excellent
2096,Student_1096,Male,TY,B,Computer Science,75.9,21.9,7.2,High,Yes,Yes,30.0,8.9,54.1,93.0,A+,Pass,Excellent
2097,Student_1097,Male,TY,B,Mathematics,83.4,12.7,8.5,High,Yes,Yes,21.9,6.5,46.5,74.9,B+,Pass,Good
2097,Student_1097,Male,TY,B,Physics,83.4,12.7,8.5,High,Yes,Yes,27.3,9.8,41.0,78.2,B+,Pass,Good
2097,Student_1097,Male,TY,B,Chemistry,83.4,12.7,8.5,High,Yes,Yes,24.0,5.6,50.6,80.1,A,Pass,Excellent
2097,Student_1097,Male,TY,B,English,83.4,12.7,8.5,High,Yes,Yes,30.0,6.5,51.8,88.3,A,Pass,Excellent
2097,Student_1097,Male,TY,B,Computer Science,83.4,12.7,8.5,High,Yes,Yes,19.8,9.5,53.0,82.3,A,Pass,Excellent
2098,Student_1098,Male,FY,B,Mathematics,66.8,18.7,4.8,Medium,Yes,Yes,18.4,6.5,43.1,68.0,B,Pass,Good
2098,Student_1098,Male,FY,B,Physics,66.8,18.7,4.8,Medium,Yes,Yes,12.7,5.7,40.8,59.2,C,Pass,Average
2098,Student_1098,Male,FY,B,Chemistry,66.8,18.7,4.8,Medium,Yes,Yes,21.8,4.1,41.6,67.4,B,Pass,Good
2098,Student_1098,Male,FY,B,English,66.8,18.7,4.8,Medium,Yes,Yes,26.3,6.7,40.7,73.7,B+,Pass,Good
2098,Student_1098,Male,FY,B,Computer Science,66.8,18.7,4.8,Medium,Yes,Yes,17.6,5.2,44.6,67.4,B,Pass,Good
2099,Student_1099,Female,FY,B,Mathematics,67.6,9.8,6.3,Medium,Yes,Yes,8.8,5.9,34.7,49.3,D,Pass,Needs Improvement
2099,Student_1099,Female,FY,B,Physics,67.6,9.8,6.3,Medium,Yes,Yes,7.8,3.3,29.6,40.7,D,Pass,Needs Improvement
2099,Student_1099,Female,FY,B,Chemistry,67.6,9.8,6.3,Medium,Yes,Yes,16.6,3.9,28.8,49.4,D,Pass,Needs Improvement
2099,Student_1099,Female,FY,B,English,67.6,9.8,6.3,Medium,Yes,Yes,18.2,1.9,47.6,67.7,B,Pass,Good
2099,Student_1099,Female,FY,B,Computer Science,67.6,9.8,6.3,Medium,Yes,Yes,15.9,4.0,42.2,62.1,B,Pass,Average
2100,Student_1100,Male,SY,C,Mathematics,84.7,7.6,8.0,Medium,Yes,Yes,16.3,7.8,40.7,64.7,B,Pass,Average
2100,Student_1100,Male,SY,C,Physics,84.7,7.6,8.0,Medium,Yes,Yes,15.0,9.5,27.9,52.4,C,Pass,Average
2100,Student_1100,Male,SY,C,Chemistry,84.7,7.6,8.0,Medium,Yes,Yes,17.1,10.0,43.3,70.4,B+,Pass,Good
2100,Student_1100,Male,SY,C,English,84.7,7.6,8.0,Medium,Yes,Yes,14.2,9.7,42.8,66.6,B,Pass,Good
2100,Student_1100,Male,SY,C,Computer Science,84.7,7.6,8.0,Medium,Yes,Yes,15.8,9.5,54.2,79.5,B+,Pass,Good
2101,Student_1101,Male,FY,A,Mathematics,76.3,16.3,8.2,High,Yes,No,16.6,8.0,47.3,71.9,B+,Pass,Good
2101,Student_1101,Male,FY,A,Physics,76.3,16.3,8.2,High,Yes,No,17.8,9.8,60.0,87.6,A,Pass,Excellent
2101,Student_1101,Male,FY,A,Chemistry,76.3,16.3,8.2,High,Yes,No,21.2,8.8,53.2,83.1,A,Pass,Excellent
2101,Student_1101,Male,FY,A,English,76.3,16.3,8.2,High,Yes,No,30.0,8.4,55.2,93.6,A+,Pass,Excellent
2101,Student_1101,Male,FY,A,Computer Science,76.3,16.3,8.2,High,Yes,No,30.0,8.7,48.8,87.5,A,Pass,Excellent
2102,Student_1102,Female,TY,B,Mathematics,89.7,22.8,7.5,Low,Yes,Yes,15.5,8.0,31.9,55.4,C,Pass,Average
2102,Student_1102,Female,TY,B,Physics,89.7,22.8,7.5,Low,Yes,Yes,21.0,3.6,35.6,60.2,B,Pass,Average
2102,Student_1102,Female,TY,B,Chemistry,89.7,22.8,7.5,Low,Yes,Yes,23.9,6.2,47.7,77.8,B+,Pass,Good
2102,Student_1102,Female,TY,B,English,89.7,22.8,7.5,Low,Yes,Yes,23.3,10.0,49.8,83.1,A,Pass,Excellent
2102,Student_1102,Female,TY,B,Computer Science,89.7,22.8,7.5,Low,Yes,Yes,17.5,8.9,38.1,64.5,B,Pass,Average
2103,Student_1103,Female,TY,C,Mathematics,82.9,15.0,6.8,Medium,Yes,No,24.4,8.8,54.6,87.8,A,Pass,Excellent
2103,Student_1103,Female,TY,C,Physics,82.9,15.0,6.8,Medium,Yes,No,27.3,8.0,50.3,85.6,A,Pass,Excellent
2103,Student_1103,Female,TY,C,Chemistry,82.9,15.0,6.8,Medium,Yes,No,23.7,6.2,44.6,74.5,B+,Pass,Good
2103,Student_1103,Female,TY,C,English,82.9,15.0,6.8,Medium,Yes,No,25.8,8.0,55.1,88.8,A,Pass,Excellent
2103,Student_1103,Female,TY,C,Computer Science,82.9,15.0,6.8,Medium,Yes,No,22.0,4.3,60.0,86.4,A,Pass,Excellent
2104,Student_1104,Female,SY,B,Mathematics,71.4,18.1,9.0,High,Yes,No,19.9,5.6,39.2,64.6,B,Pass,Average
2104,Student_1104,Female,SY,B,Physics,71.4,18.1,9.0,High,Yes,No,20.1,5.2,26.1,51.4,C,Pass,Average
2104,Student_1104,Female,SY,B,Chemistry,71.4,18.1,9.0,High,Yes,No,22.8,8.0,40.0,70.8,B+,Pass,Good
2104,Student_1104,Female,SY,B,English,71.4,18.1,9.0,High,Yes,No,24.9,7.2,41.9,74.0,B+,Pass,Good
2104,Student_1104,Female,SY,B,Computer Science,71.4,18.1,9.0,High,Yes,No,18.8,1.0,43.8,63.6,B,Pass,Average
2105,Student_1105,Female,FY,A,Mathematics,84.9,21.5,7.2,Low,Yes,Yes,20.0,6.4,26.4,52.8,C,Pass,Average
2105,Student_1105,Female,FY,A,Physics,84.9,21.5,7.2,Low,Yes,Yes,18.5,6.0,55.4,79.9,B+,Pass,Good
2105,Student_1105,Female,FY,A,Chemistry,84.9,21.5,7.2,Low,Yes,Yes,9.8,5.0,33.4,48.2,D,Pass,Needs Improvement
2105,Student_1105,Female,FY,A,English,84.9,21.5,7.2,Low,Yes,Yes,26.8,7.6,53.7,88.1,A,Pass,Excellent
2105,Student_1105,Female,FY,A,Computer Science,84.9,21.5,7.2,Low,Yes,Yes,16.3,4.7,46.5,67.4,B,Pass,Good
2106,Student_1106,Male,SY,B,Mathematics,92.4,13.8,7.0,Medium,Yes,Yes,25.5,6.6,54.8,86.9,A,Pass,Excellent
2106,Student_1106,Male,SY,B,Physics,92.4,13.8,7.0,Medium,Yes,Yes,26.7,5.4,51.5,83.7,A,Pass,Excellent
2106,Student_1106,Male,SY,B,Chemistry,92.4,13.8,7.0,Medium,Yes,Yes,23.8,10.0,55.7,89.5,A,Pass,Excellent
2106,Student_1106,Male,SY,B,English,92.4,13.8,7.0,Medium,Yes,Yes,30.0,7.0,60.0,97.0,A+,Pass,Excellent
2106,Student_1106,Male,SY,B,Computer Science,92.4,13.8,7.0,Medium,Yes,Yes,19.8,10.0,53.3,83.1,A,Pass,Excellent
2107,Student_1107,Male,TY,C,Mathematics,83.4,13.2,8.5,Medium,Yes,No,21.1,9.0,43.9,74.0,B+,Pass,Good
2107,Student_1107,Male,TY,C,Physics,83.4,13.2,8.5,Medium,Yes,No,27.5,7.1,45.1,79.8,B+,Pass,Good
2107,Student_1107,Male,TY,C,Chemistry,83.4,13.2,8.5,Medium,Yes,No,20.8,8.7,43.4,72.9,B+,Pass,Good
2107,Student_1107,Male,TY,C,English,83.4,13.2,8.5,Medium,Yes,No,17.4,7.9,32.4,57.6,C,Pass,Average
2107,Student_1107,Male,TY,C,Computer Science,83.4,13.2,8.5,Medium,Yes,No,25.8,9.9,40.8,76.5,B+,Pass,Good
2108,Student_1108,Female,FY,A,Mathematics,86.0,16.4,7.5,Low,Yes,Yes,7.9,6.9,45.0,59.8,C,Pass,Average
2108,Student_1108,Female,FY,A,Physics,86.0,16.4,7.5,Low,Yes,Yes,20.3,7.7,40.2,68.2,B,Pass,Good
2108,Student_1108,Female,FY,A,Chemistry,86.0,16.4,7.5,Low,Yes,Yes,24.2,4.6,35.1,63.9,B,Pass,Average
2108,Student_1108,Female,FY,A,English,86.0,16.4,7.5,Low,Yes,Yes,15.9,5.4,36.2,57.6,C,Pass,Average
2108,Student_1108,Female,FY,A,Computer Science,86.0,16.4,7.5,Low,Yes,Yes,10.2,5.2,52.9,68.3,B,Pass,Good
2109,Student_1109,Female,SY,C,Mathematics,75.9,17.3,8.0,Medium,Yes,Yes,22.0,8.8,41.3,72.0,B+,Pass,Good
2109,Student_1109,Female,SY,C,Physics,75.9,17.3,8.0,Medium,Yes,Yes,18.7,5.7,47.4,71.8,B+,Pass,Good
2109,Student_1109,Female,SY,C,Chemistry,75.9,17.3,8.0,Medium,Yes,Yes,30.0,4.2,55.2,89.3,A,Pass,Excellent
2109,Student_1109,Female,SY,C,English,75.9,17.3,8.0,Medium,Yes,Yes,21.2,10.0,52.5,83.7,A,Pass,Excellent
2109,Student_1109,Female,SY,C,Computer Science,75.9,17.3,8.0,Medium,Yes,Yes,20.0,6.9,54.6,81.5,A,Pass,Excellent
2110,Student_1110,Male,SY,A,Mathematics,89.9,7.0,8.2,Medium,Yes,No,24.7,7.0,52.5,84.2,A,Pass,Excellent
2110,Student_1110,Male,SY,A,Physics,89.9,7.0,8.2,Medium,Yes,No,29.6,9.3,48.0,86.9,A,Pass,Excellent
2110,Student_1110,Male,SY,A,Chemistry,89.9,7.0,8.2,Medium,Yes,No,15.6,10.0,49.0,74.6,B+,Pass,Good
2110,Student_1110,Male,SY,A,English,89.9,7.0,8.2,Medium,Yes,No,22.1,9.9,60.0,92.0,A+,Pass,Excellent
2110,Student_1110,Male,SY,A,Computer Science,89.9,7.0,8.2,Medium,Yes,No,20.0,6.2,57.2,83.5,A,Pass,Excellent
2111,Student_1111,Female,SY,A,Mathematics,71.0,15.5,6.6,Medium,Yes,Yes,18.0,7.2,39.7,64.9,B,Pass,Average
2111,Student_1111,Female,SY,A,Physics,71.0,15.5,6.6,Medium,Yes,Yes,26.8,9.4,36.8,73.0,B+,Pass,Good
2111,Student_1111,Female,SY,A,Chemistry,71.0,15.5,6.6,Medium,Yes,Yes,29.9,10.0,31.7,71.6,B+,Pass,Good
2111,Student_1111,Female,SY,A,English,71.0,15.5,6.6,Medium,Yes,Yes,26.4,3.9,48.2,78.4,B+,Pass,Good
2111,Student_1111,Female,SY,A,Computer Science,71.0,15.5,6.6,Medium,Yes,Yes,16.3,10.0,46.6,72.9,B+,Pass,Good
2112,Student_1112,Male,FY,A,Mathematics,82.1,14.0,8.9,Low,Yes,No,20.5,10.0,34.9,65.4,B,Pass,Good
2112,Student_1112,Male,FY,A,Physics,82.1,14.0,8.9,Low,Yes,No,9.6,6.3,43.5,59.4,C,Pass,Average
2112,Student_1112,Male,FY,A,Chemistry,82.1,14.0,8.9,Low,Yes,No,13.6,8.8,51.3,73.7,B+,Pass,Good
2112,Student_1112,Male,FY,A,English,82.1,14.0,8.9,Low,Yes,No,30.0,10.0,46.3,86.3,A,Pass,Excellent
2112,Student_1112,Male,FY,A,Computer Science,82.1,14.0,8.9,Low,Yes,No,17.8,3.4,48.1,69.3,B,Pass,Good
2113,Student_1113,Male,TY,B,Mathematics,100.0,10.1,4.3,High,Yes,No,21.4,3.6,46.7,71.7,B+,Pass,Good
2113,Student_1113,Male,TY,B,Physics,100.0,10.1,4.3,High,Yes,No,23.1,6.0,51.6,80.7,A,Pass,Excellent
2113,Student_1113,Male,TY,B,Chemistry,100.0,10.1,4.3,High,Yes,No,20.2,10.0,60.0,90.2,A+,Pass,Excellent
2113,Student_1113,Male,TY,B,English,100.0,10.1,4.3,High,Yes,No,24.6,9.8,38.3,72.7,B+,Pass,Good
2113,Student_1113,Male,TY,B,Computer Science,100.0,10.1,4.3,High,Yes,No,21.1,8.6,45.5,75.1,B+,Pass,Good
2114,Student_1114,Female,FY,C,Mathematics,84.5,13.7,4.8,Low,Yes,Yes,12.4,10.0,32.1,54.5,C,Pass,Average
2114,Student_1114,Female,FY,C,Physics,84.5,13.7,4.8,Low,Yes,Yes,22.1,5.6,47.3,75.1,B+,Pass,Good
2114,Student_1114,Female,FY,C,Chemistry,84.5,13.7,4.8,Low,Yes,Yes,16.1,6.0,46.3,68.5,B,Pass,Good
2114,Student_1114,Female,FY,C,English,84.5,13.7,4.8,Low,Yes,Yes,25.3,9.1,46.0,80.4,A,Pass,Excellent
2114,Student_1114,Female,FY,C,Computer Science,84.5,13.7,4.8,Low,Yes,Yes,26.7,7.5,43.4,77.5,B+,Pass,Good
2115,Student_1115,Female,FY,C,Mathematics,73.0,8.2,6.3,High,Yes,No,18.4,7.7,33.1,59.2,C,Pass,Average
2115,Student_1115,Female,FY,C,Physics,73.0,8.2,6.3,High,Yes,No,15.7,8.1,35.0,58.8,C,Pass,Average
2115,Student_1115,Female,FY,C,Chemistry,73.0,8.2,6.3,High,Yes,No,20.0,2.4,60.0,82.4,A,Pass,Excellent
2115,Student_1115,Female,FY,C,English,73.0,8.2,6.3,High,Yes,No,26.2,6.0,60.0,92.2,A+,Pass,Excellent
2115,Student_1115,Female,FY,C,Computer Science,73.0,8.2,6.3,High,Yes,No,17.4,5.7,50.6,73.7,B+,Pass,Good
2116,Student_1116,Female,TY,C,Mathematics,72.9,6.4,6.5,Low,No,Yes,12.5,7.3,39.4,59.2,C,Pass,Average
2116,Student_1116,Female,TY,C,Physics,72.9,6.4,6.5,Low,No,Yes,16.2,4.8,45.0,66.0,B,Pass,Good
2116,Student_1116,Female,TY,C,Chemistry,72.9,6.4,6.5,Low,No,Yes,7.3,6.5,32.2,46.0,D,Pass,Needs Improvement
2116,Student_1116,Female,TY,C,English,72.9,6.4,6.5,Low,No,Yes,19.7,4.5,30.5,54.7,C,Pass,Average
2116,Student_1116,Female,TY,C,Computer Science,72.9,6.4,6.5,Low,No,Yes,16.1,4.8,38.3,59.2,C,Pass,Average
2117,Student_1117,Male,TY,A,Mathematics,77.1,14.3,7.4,Medium,Yes,No,20.8,10.0,42.1,72.9,B+,Pass,Good
2117,Student_1117,Male,TY,A,Physics,77.1,14.3,7.4,Medium,Yes,No,13.4,9.0,44.9,67.3,B,Pass,Good
2117,Student_1117,Male,TY,A,Chemistry,77.1,14.3,7.4,Medium,Yes,No,14.7,7.2,49.6,71.5,B+,Pass,Good
2117,Student_1117,Male,TY,A,English,77.1,14.3,7.4,Medium,Yes,No,18.4,5.6,47.2,71.2,B+,Pass,Good
2117,Student_1117,Male,TY,A,Computer Science,77.1,14.3,7.4,Medium,Yes,No,20.2,3.1,60.0,83.3,A,Pass,Excellent
2118,Student_1118,Female,FY,B,Mathematics,88.2,18.5,6.2,Low,Yes,No,14.8,6.3,41.9,63.0,B,Pass,Average
2118,Student_1118,Female,FY,B,Physics,88.2,18.5,6.2,Low,Yes,No,20.8,4.5,55.2,80.5,A,Pass,Excellent
2118,Student_1118,Female,FY,B,Chemistry,88.2,18.5,6.2,Low,Yes,No,13.1,6.1,51.7,70.9,B+,Pass,Good
2118,Student_1118,Female,FY,B,English,88.2,18.5,6.2,Low,Yes,No,26.8,0.3,47.3,74.3,B+,Pass,Good
2118,Student_1118,Female,FY,B,Computer Science,88.2,18.5,6.2,Low,Yes,No,22.5,7.8,41.4,71.7,B+,Pass,Good
2119,Student_1119,Male,FY,A,Mathematics,79.7,12.3,7.0,Low,No,Yes,17.8,8.0,23.2,49.1,D,Pass,Needs Improvement
2119,Student_1119,Male,FY,A,Physics,79.7,12.3,7.0,Low,No,Yes,18.6,7.0,44.8,70.4,B+,Pass,Good
2119,Student_1119,Male,FY,A,Chemistry,79.7,12.3,7.0,Low,No,Yes,12.9,7.3,21.4,41.5,D,Pass,Needs Improvement
2119,Student_1119,Male,FY,A,English,79.7,12.3,7.0,Low,No,Yes,18.4,5.4,42.0,65.7,B,Pass,Good
2119,Student_1119,Male,FY,A,Computer Science,79.7,12.3,7.0,Low,No,Yes,22.9,3.4,51.1,77.4,B+,Pass,Good
2120,Student_1120,Male,FY,C,Mathematics,70.2,9.2,6.8,Low,Yes,No,2.0,6.8,26.4,35.2,F,Fail,Needs Improvement
2120,Student_1120,Male,FY,C,Physics,70.2,9.2,6.8,Low,Yes,No,19.9,6.3,26.6,52.9,C,Pass,Average
2120,Student_1120,Male,FY,C,Chemistry,70.2,9.2,6.8,Low,Yes,No,9.9,2.9,30.8,43.6,D,Pass,Needs Improvement
2120,Student_1120,Male,FY,C,English,70.2,9.2,6.8,Low,Yes,No,12.5,5.1,24.4,42.0,D,Pass,Needs Improvement
2120,Student_1120,Male,FY,C,Computer Science,70.2,9.2,6.8,Low,Yes,No,15.4,8.3,34.5,58.2,C,Pass,Average
2121,Student_1121,Female,FY,B,Mathematics,70.2,10.0,9.2,Medium,Yes,No,16.6,6.7,37.2,60.5,B,Pass,Average
2121,Student_1121,Female,FY,B,Physics,70.2,10.0,9.2,Medium,Yes,No,17.8,8.3,46.0,72.1,B+,Pass,Good
2121,Student_1121,Female,FY,B,Chemistry,70.2,10.0,9.2,Medium,Yes,No,16.9,2.6,38.1,57.5,C,Pass,Average
2121,Student_1121,Female,FY,B,English,70.2,10.0,9.2,Medium,Yes,No,19.1,7.4,29.4,55.9,C,Pass,Average
